cve_id,cve_id_year,published,last_modified,time_to_first_enrichment_days,nvd_vuln_status,cna_shortName,cvss3_1_cna,cvss3_1_nvd,cvss3_1_adp,cvss4_0_cna,cvss4_0_nvd,cvss4_0_adp,cvss_scores_all_agree,cwe_cna,cwe_nvd,cwe_adp,has_cpe_applicability,has_packageURL,ssvc_exploitation,ssvc_automatable,ssvc_tech_impact,kev_listed,n_references,n_ref_tag_patch,n_ref_tag_exploit,n_ref_tag_vendor_advisory,n_ref_tag_third_party_advisory,cvelistv5_first_commit_at,cvelistv5_last_commit_at,cvelistv5_n_commits,vulnrichment_first_commit_at,vulnrichment_last_commit_at,vulnrichment_n_commits,nvd_fkie_first_observed_at,nvd_fkie_last_modified_at,nvd_fkie_n_modifications
CVE-2016-5540,2016,2016-10-25T14:30:16.100,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-254,,true,false,none,no,total,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5541,2016,2017-01-27T22:59:00.227,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,10,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T20:13:18Z,2026-02-20T06:14:50Z,3,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5542,2016,2016-10-25T14:30:17.257,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,40,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5543,2016,2016-10-25T14:30:18.240,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T14:14:54Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5544,2016,2016-10-25T14:30:19.257,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T06:14:50Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5545,2016,2017-01-27T22:59:00.257,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,CWE-254,,true,false,none,no,partial,false,8,2,0,2,6,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T21:13:19Z,2026-02-20T13:15:02Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5546,2016,2017-01-27T22:59:00.303,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,yes,partial,false,34,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T21:13:19Z,2026-02-20T06:14:50Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5547,2016,2017-01-27T22:59:00.333,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,yes,partial,false,30,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T21:13:19Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5548,2016,2017-01-27T22:59:00.367,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,34,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T20:13:18Z,2026-02-20T20:14:57Z,3,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5549,2016,2017-01-27T22:59:00.397,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,26,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T20:13:18Z,2026-02-20T07:14:59Z,3,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5550,2016,2017-05-11T14:30:07.063,2023-11-07T02:33:42.887,2370,Rejected,oracle,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5551,2016,2017-04-24T19:59:00.300,2025-04-20T01:37:25.860,2917,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-07T19:13:12Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5552,2016,2017-01-27T22:59:00.427,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,yes,partial,false,38,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T20:13:18Z,2026-02-20T07:14:59Z,3,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5553,2016,2016-10-25T14:30:20.210,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T14:14:54Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5554,2016,2016-10-25T14:30:21.257,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,40,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T20:14:57Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5555,2016,2016-10-25T14:30:22.397,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T06:14:50Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5556,2016,2016-10-25T14:30:23.397,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,28,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5557,2016,2016-10-25T14:30:24.337,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T10:14:57Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5558,2016,2016-10-25T14:30:25.307,2025-04-12T10:46:40.837,3090,Deferred,oracle,,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:L/A:L,,,,,true,,,,true,false,none,yes,partial,false,10,2,0,2,8,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T20:14:57Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5559,2016,2016-10-25T14:30:26.243,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T10:14:57Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5560,2016,2016-10-25T14:30:27.400,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5561,2016,2016-10-25T14:30:28.367,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T12:14:55Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5562,2016,2016-10-25T14:30:29.353,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T18:14:51Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5563,2016,2016-10-25T14:30:30.463,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,total,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5564,2016,2016-10-25T14:30:31.650,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,partial,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T14:14:54Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5565,2016,2016-10-25T14:30:32.697,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-200|CWE-284,,true,false,none,no,partial,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T12:14:55Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5566,2016,2016-10-25T14:30:33.650,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-21T01:14:52Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5567,2016,2016-10-25T14:30:34.603,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5568,2016,2016-10-25T14:30:35.603,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,14,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5569,2016,2016-10-25T14:30:36.853,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5570,2016,2016-10-25T14:30:38.167,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T18:14:51Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5571,2016,2016-10-25T14:30:39.370,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2024-10-11T21:13:18Z,1,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5572,2016,2016-10-25T14:30:40.650,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-264,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5573,2016,2016-10-25T14:30:42.090,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-264,,true,false,none,no,total,false,40,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T13:15:02Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5574,2016,2016-10-25T14:30:43.260,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,10,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5575,2016,2016-10-25T14:30:44.357,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-200|CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T12:14:55Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5576,2016,2016-10-25T14:30:45.417,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T15:15:03Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5577,2016,2016-10-25T14:30:46.823,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5578,2016,2016-10-25T14:30:47.887,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5579,2016,2016-10-25T14:30:49.137,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5580,2016,2016-10-25T14:30:50.153,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-21T04:14:54Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5581,2016,2016-10-25T14:30:51.247,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5582,2016,2016-10-25T14:30:52.527,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,32,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T16:15:02Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5583,2016,2016-10-25T14:30:53.700,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T20:14:57Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5584,2016,2016-10-25T14:30:54.810,2025-04-12T10:46:40.837,3090,Deferred,oracle,,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:N/A:N,,,,,true,,,,true,false,none,no,partial,false,12,2,0,2,10,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5585,2016,2016-10-25T14:30:55.873,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T13:15:02Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5586,2016,2016-10-25T14:30:57.077,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5587,2016,2016-10-25T14:30:58.217,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5588,2016,2016-10-25T14:30:59.403,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5589,2016,2016-10-25T14:31:00.450,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T06:14:50Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5590,2016,2017-01-27T22:59:00.460,2025-04-20T01:37:25.860,3004,Deferred,oracle,,,,,,,true,,,,true,false,none,no,total,false,6,2,0,2,2,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-09T20:13:18Z,2026-02-21T01:14:52Z,3,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5591,2016,2016-10-25T14:31:01.467,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5592,2016,2016-10-25T14:31:02.577,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T23:14:53Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5593,2016,2016-10-25T14:31:03.907,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5594,2016,2016-10-25T14:31:04.890,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T13:15:02Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5595,2016,2016-10-25T14:31:06.063,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T13:15:02Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5596,2016,2016-10-25T14:31:07.267,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-200,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-21T02:14:56Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5597,2016,2016-10-25T14:31:08.377,2025-11-04T22:15:52.660,3297,Deferred,oracle,,,,,,,true,,CWE-200,,true,false,none,no,partial,false,41,2,0,2,0,2023-03-28T09:12:34Z,2025-11-04T21:17:24Z,4,2024-10-11T21:13:18Z,2025-11-04T22:14:39Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5598,2016,2016-10-25T14:31:09.750,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,4,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5599,2016,2016-10-25T14:31:11.000,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,total,false,4,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5600,2016,2016-10-25T14:31:12.173,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T23:14:53Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5601,2016,2016-10-25T14:31:13.297,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5602,2016,2016-10-25T14:31:14.377,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-200,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T18:14:51Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5603,2016,2016-10-25T14:31:15.500,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-200,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T14:14:54Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5604,2016,2016-10-25T14:31:16.453,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T08:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5605,2016,2016-10-25T14:31:17.813,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,yes,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2024-10-11T21:13:18Z,1,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5606,2016,2016-10-25T14:31:19.000,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5607,2016,2016-10-25T14:31:20.033,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,total,false,6,2,0,2,0,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T17:15:03Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5608,2016,2016-10-25T14:31:21.267,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,8,2,0,2,6,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T09:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5609,2016,2016-10-25T14:31:22.377,2025-04-12T10:46:40.837,3090,Deferred,oracle,,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,,,,,true,,,,true,false,none,no,partial,false,10,2,0,2,8,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T07:14:59Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2016-5610,2016,2016-10-25T14:31:23.457,2025-04-12T10:46:40.837,3090,Deferred,oracle,,,,,,,true,,CWE-284,,true,false,none,no,partial,false,8,2,0,2,6,2023-03-28T09:12:34Z,2026-02-19T16:26:41Z,4,2024-10-11T21:13:18Z,2026-02-20T06:14:50Z,2,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
