cve_id,cve_id_year,published,last_modified,time_to_first_enrichment_days,nvd_vuln_status,cna_shortName,cvss3_1_cna,cvss3_1_nvd,cvss3_1_adp,cvss4_0_cna,cvss4_0_nvd,cvss4_0_adp,cvss_scores_all_agree,cwe_cna,cwe_nvd,cwe_adp,has_cpe_applicability,has_packageURL,ssvc_exploitation,ssvc_automatable,ssvc_tech_impact,kev_listed,n_references,n_ref_tag_patch,n_ref_tag_exploit,n_ref_tag_vendor_advisory,n_ref_tag_third_party_advisory,cvelistv5_first_commit_at,cvelistv5_last_commit_at,cvelistv5_n_commits,vulnrichment_first_commit_at,vulnrichment_last_commit_at,vulnrichment_n_commits,nvd_fkie_first_observed_at,nvd_fkie_last_modified_at,nvd_fkie_n_modifications
CVE-2017-1894,2017,2018-01-05T14:29:03.297,2023-11-07T02:42:49.550,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1895,2017,2018-01-05T14:29:03.327,2023-11-07T02:42:50.017,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1896,2017,2018-01-05T14:29:03.360,2023-11-07T02:42:50.360,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1897,2017,2018-01-05T14:29:03.390,2023-11-07T02:42:50.580,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1898,2017,2018-01-05T14:29:03.437,2023-11-07T02:42:50.810,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1899,2017,2018-01-05T14:29:03.467,2023-11-07T02:42:51.100,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1900,2017,2018-01-05T14:29:03.517,2023-11-07T02:42:51.333,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1901,2017,2018-01-05T14:29:03.547,2023-11-07T02:42:51.583,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1902,2017,2018-01-05T14:29:03.593,2023-11-07T02:42:51.817,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1903,2017,2018-01-05T14:29:03.623,2023-11-07T02:42:52.040,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1904,2017,2018-01-05T14:29:03.670,2023-11-07T02:42:52.277,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1905,2017,2018-01-05T14:29:03.703,2023-11-07T02:42:52.520,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1906,2017,2018-01-05T14:29:03.733,2023-11-07T02:42:52.750,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1907,2017,2018-01-05T14:29:03.813,2023-11-07T02:42:52.980,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1908,2017,2018-01-05T14:29:03.860,2023-11-07T02:42:53.210,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1909,2017,2018-01-05T14:29:03.890,2023-11-07T02:42:53.440,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1910,2017,2018-01-05T14:29:03.920,2023-11-07T02:42:53.667,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1911,2017,2018-01-05T14:29:03.967,2023-11-07T02:42:53.897,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1912,2017,2018-01-05T14:29:04.000,2023-11-07T02:42:54.130,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1913,2017,2018-01-05T14:29:04.030,2023-11-07T02:42:54.363,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1914,2017,2018-01-05T14:29:04.077,2023-11-07T02:42:54.680,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1915,2017,2018-01-05T14:29:04.110,2023-11-07T02:42:54.910,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1916,2017,2018-01-05T14:29:04.140,2023-11-07T02:42:55.150,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1917,2017,2018-01-05T14:29:04.187,2023-11-07T02:42:55.400,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1918,2017,2018-01-05T14:29:04.217,2023-11-07T02:42:55.640,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1919,2017,2018-01-05T14:29:04.250,2023-11-07T02:42:55.877,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1920,2017,2018-01-05T14:29:04.280,2023-11-07T02:42:56.107,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1921,2017,2018-01-05T14:29:04.327,2023-11-07T02:42:56.340,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1922,2017,2018-01-05T14:29:04.360,2023-11-07T02:42:56.600,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1923,2017,2018-01-05T14:29:04.407,2023-11-07T02:42:56.830,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1924,2017,2018-01-05T14:29:04.437,2023-11-07T02:42:57.057,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1925,2017,2018-01-05T14:29:04.467,2023-11-07T02:42:57.280,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1926,2017,2018-01-05T14:29:04.500,2023-11-07T02:42:57.517,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1927,2017,2018-01-05T14:29:04.547,2023-11-07T02:42:57.743,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1928,2017,2018-01-05T14:29:04.577,2023-11-07T02:42:57.973,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1929,2017,2018-01-05T14:29:04.623,2023-11-07T02:42:58.203,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1930,2017,2018-01-05T14:29:04.670,2023-11-07T02:42:58.447,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1931,2017,2018-01-05T14:29:04.703,2023-11-07T02:42:58.677,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1932,2017,2018-01-05T14:29:04.733,2023-11-07T02:42:58.907,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1933,2017,2018-01-05T14:29:04.780,2023-11-07T02:42:59.137,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1934,2017,2018-01-05T14:29:04.813,2023-11-07T02:42:59.370,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1935,2017,2018-01-05T14:29:04.860,2023-11-07T02:42:59.633,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1936,2017,2018-01-05T14:29:04.890,2023-11-07T02:42:59.873,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1937,2017,2018-01-05T14:29:04.920,2023-11-07T02:43:00.117,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1938,2017,2018-01-05T14:29:04.967,2023-11-07T02:43:00.347,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1939,2017,2018-01-05T14:29:05.000,2023-11-07T02:43:00.610,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1940,2017,2018-01-05T14:29:05.030,2023-11-07T02:43:00.837,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1941,2017,2018-01-05T14:29:05.063,2023-11-07T02:43:01.090,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1942,2017,2018-01-05T14:29:05.110,2023-11-07T02:43:01.383,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1943,2017,2018-01-05T14:29:05.140,2023-11-07T02:43:01.650,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1944,2017,2018-01-05T14:29:05.170,2023-11-07T02:43:01.880,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1945,2017,2018-01-05T14:29:05.217,2023-11-07T02:43:02.103,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1946,2017,2018-01-05T14:29:05.250,2023-11-07T02:43:02.330,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1947,2017,2018-01-05T14:29:05.280,2023-11-07T02:43:02.570,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1948,2017,2018-01-05T14:29:05.313,2023-11-07T02:43:02.800,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1949,2017,2018-01-05T14:29:05.360,2023-11-07T02:43:03.030,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1950,2017,2018-01-05T14:29:05.390,2023-11-07T02:43:03.257,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1951,2017,2018-01-05T14:29:05.420,2023-11-07T02:43:03.487,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1952,2017,2018-01-05T14:29:05.467,2023-11-07T02:43:03.720,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1953,2017,2018-01-05T14:29:05.500,2023-11-07T02:43:03.943,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1954,2017,2018-01-05T14:29:05.530,2023-11-07T02:43:04.177,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1955,2017,2018-01-05T14:29:05.577,2023-11-07T02:43:04.470,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1956,2017,2018-01-05T14:29:05.610,2023-11-07T02:43:04.817,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1957,2017,2018-01-05T14:29:05.640,2023-11-07T02:43:05.047,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1958,2017,2018-01-05T14:29:05.687,2023-11-07T02:43:05.283,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1959,2017,2018-01-05T14:29:05.717,2023-11-07T02:43:05.530,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1960,2017,2018-01-05T14:29:05.750,2023-11-07T02:43:05.770,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1961,2017,2018-01-05T14:29:05.797,2023-11-07T02:43:06.000,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1962,2017,2018-01-05T14:29:05.827,2023-11-07T02:43:06.240,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1963,2017,2018-01-05T14:29:05.873,2023-11-07T02:43:06.473,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1964,2017,2018-01-05T14:29:05.907,2023-11-07T02:43:06.743,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1965,2017,2018-01-05T14:29:05.937,2023-11-07T02:43:06.973,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1966,2017,2018-01-05T14:29:05.983,2023-11-07T02:43:07.203,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1967,2017,2018-01-05T14:29:06.017,2023-11-07T02:43:07.450,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1968,2017,2018-01-05T14:29:06.047,2023-11-07T02:43:07.693,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1969,2017,2018-01-05T14:29:06.093,2023-11-07T02:43:07.930,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1970,2017,2018-01-05T14:29:06.123,2023-11-07T02:43:08.167,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1971,2017,2018-01-05T14:29:06.157,2023-11-07T02:43:08.397,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1972,2017,2018-01-05T14:29:06.187,2023-11-07T02:43:08.630,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1973,2017,2018-01-05T14:29:06.233,2023-11-07T02:43:08.860,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1974,2017,2018-01-05T14:29:06.267,2023-11-07T02:43:09.110,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1975,2017,2018-01-05T14:29:06.297,2023-11-07T02:43:09.347,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1976,2017,2018-01-05T14:29:06.327,2023-11-07T02:43:09.653,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1977,2017,2018-01-05T14:29:06.373,2023-11-07T02:43:09.877,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1978,2017,2018-01-05T14:29:06.407,2023-11-07T02:43:10.107,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1979,2017,2018-01-05T14:29:06.437,2023-11-07T02:43:10.357,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1980,2017,2018-01-05T14:29:06.483,2023-11-07T02:43:10.600,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1981,2017,2018-01-05T14:29:06.517,2023-11-07T02:43:10.837,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
CVE-2017-1982,2017,2018-01-05T14:29:06.563,2023-11-07T02:43:11.067,2131,Rejected,ibm,,,,,,,true,,,,false,false,,,,false,0,0,0,0,0,2023-03-28T09:12:34Z,2026-02-19T19:25:04Z,2,,,,2026-01-19T00:59:06Z,2026-01-19T00:59:06Z,1
